distro_dir,package,bbappend,pure,variable,added_dep,inferred_origin
meta-ros2-rolling,statistics-msgs,meta-ros2-rolling/recipes-bbappends/rcl-interfaces/statistics-msgs_2.4.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-lark-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,statistics-msgs,meta-ros2-rolling/recipes-bbappends/rcl-interfaces/statistics-msgs_2.4.4-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-c,build_export_depend (target-space gap)
meta-ros2-rolling,statistics-msgs,meta-ros2-rolling/recipes-bbappends/rcl-interfaces/statistics-msgs_2.4.4-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,test-msgs,meta-ros2-rolling/recipes-bbappends/rcl-interfaces/test-msgs_2.4.4-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,test-msgs,meta-ros2-rolling/recipes-bbappends/rcl-interfaces/test-msgs_2.4.4-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rclc,meta-ros2-rolling/recipes-bbappends/rclc/rclc_6.3.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,std-msgs,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rclcpp-action,meta-ros2-rolling/recipes-bbappends/rclcpp/rclcpp-action_31.0.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rclcpp-components,meta-ros2-rolling/recipes-bbappends/rclcpp/rclcpp-components_31.0.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rclcpp-lifecycle,meta-ros2-rolling/recipes-bbappends/rclcpp/rclcpp-lifecycle_31.0.3-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rcss3d-agent-msgs,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent-msgs_0.4.1-3.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rcss3d-agent,meta-ros2-rolling/recipes-bbappends/rcss3d-agent/rcss3d-agent_0.4.1-3.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,resource-retriever-interfaces,meta-ros2-rolling/recipes-bbappends/resource-retriever-service/resource-retriever-interfaces_0.0.1-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-building-map-msgs,meta-ros2-rolling/recipes-bbappends/rmf-building-map-msgs/rmf-building-map-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-charger-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-charger-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-dispenser-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-dispenser-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-door-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-door-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-fleet-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-fleet-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-ingestor-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-ingestor-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-lift-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-lift-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-scheduler-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-scheduler-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,action-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-task-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-task-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-workcell-msgs,meta-ros2-rolling/recipes-bbappends/rmf-internal-msgs/rmf-workcell-msgs_4.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmf-visualization-msgs,meta-ros2-rolling/recipes-bbappends/rmf-visualization-msgs/rmf-visualization-msgs_1.5.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,rmw-security-common,meta-ros2-rolling/recipes-bbappends/rmw/rmw-security-common_7.10.1-3.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-core,build_export_depend (target-space gap)
meta-ros2-rolling,rmw-cyclonedds-cpp,meta-ros2-rolling/recipes-bbappends/rmw-cyclonedds/rmw-cyclonedds-cpp_4.1.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-cmake-native,buildtool_export_depend (direct-native gap)
