distro_dir,package,bbappend,pure,variable,added_dep,inferred_origin
meta-ros2-rolling,rviz-common,meta-ros2-rolling/recipes-bbappends/rviz/rviz-common_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-common,meta-ros2-rolling/recipes-bbappends/rviz/rviz-common_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-common,meta-ros2-rolling/recipes-bbappends/rviz/rviz-common_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-common,meta-ros2-rolling/recipes-bbappends/rviz/rviz-common_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-common,meta-ros2-rolling/recipes-bbappends/rviz/rviz-common_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-default-plugins,meta-ros2-rolling/recipes-bbappends/rviz/rviz-default-plugins_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-ogre-vendor,meta-ros2-rolling/recipes-bbappends/rviz/rviz-ogre-vendor_%.bbappend,False,DEPENDS,ogre,build_export_depend (target-space gap)
meta-ros2-rolling,rviz-rendering,meta-ros2-rolling/recipes-bbappends/rviz/rviz-rendering_15.2.2-1.bbappend,False,ROS_BUILD_DEPENDS,glew,build_export_depend (target-space gap)
meta-ros2-rolling,rviz2,meta-ros2-rolling/recipes-bbappends/rviz/rviz2_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,ament-package-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz2,meta-ros2-rolling/recipes-bbappends/rviz/rviz2_15.2.2-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-2d-overlay-msgs,meta-ros2-rolling/recipes-bbappends/rviz-2d-overlay-plugins/rviz-2d-overlay-msgs_1.4.1-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,rviz-2d-overlay-plugins,meta-ros2-rolling/recipes-bbappends/rviz-2d-overlay-plugins/rviz-2d-overlay-plugins_1.4.1-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,sdformat-vendor,meta-ros2-rolling/recipes-bbappends/sdformat-vendor/sdformat-vendor_0.3.3-1.bbappend,False,DEPENDS,sdformat,build_export_depend (target-space gap)
meta-ros2-rolling,simple-launch,meta-ros2-rolling/recipes-bbappends/simple-launch/simple-launch_1.11.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,smach-msgs,meta-ros2-rolling/recipes-bbappends/smach/smach-msgs_3.0.3-2.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,snowbot-operating-system,meta-ros2-rolling/recipes-bbappends/snowbot-operating-system/snowbot-operating-system_0.1.2-4.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gmock,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-gtest,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-pytest,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-type-description-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-core-generators,build_export_depend (target-space gap)
meta-ros2-rolling,soccer-geometry-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-geometry-msgs_1.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-core-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,soccer-vision-attribute-msgs,meta-ros2-rolling/recipes-bbappends/soccer-interfaces/soccer-vision-attribute-msgs_1.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,fastcdr,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-default-generators,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,system-modes-msgs,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes-msgs_0.9.0-5.bbappend,False,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-adapter-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-empy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-numpy-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,python3-lark-parser-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,system-modes,meta-ros2-rolling/recipes-bbappends/system-modes/system-modes_0.9.0-5.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,teleop-tools-msgs,meta-ros2-rolling/recipes-bbappends/teleop-tools/teleop-tools-msgs_2.0.0-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,tinyspline-vendor,meta-ros2-rolling/recipes-bbappends/tinyspline-vendor/tinyspline-vendor_0.6.1-1.bbappend,False,DEPENDS,swig-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,tinyspline-vendor,meta-ros2-rolling/recipes-bbappends/tinyspline-vendor/tinyspline-vendor_0.6.1-1.bbappend,False,DEPENDS,lua-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,topic-tools-interfaces,meta-ros2-rolling/recipes-bbappends/topic-tools/topic-tools-interfaces_1.4.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,topic-tools-interfaces,meta-ros2-rolling/recipes-bbappends/topic-tools/topic-tools-interfaces_1.4.4-1.bbappend,True,ROS_BUILD_DEPENDS,service-msgs,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-msgs,meta-ros2-rolling/recipes-bbappends/turtlebot3-msgs/turtlebot3-msgs_2.4.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-libraries,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-package-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-export-definitions,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-export-include-directories,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-export-libraries,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-export-link-flags,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-export-targets,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-gen-version-h,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-python,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-target-dependencies,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-include-directories,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-test,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,ament-cmake-version,build_export_depend (target-space gap)
meta-ros2-rolling,turtlebot3-fake-node,meta-ros2-rolling/recipes-bbappends/turtlebot3-simulations/turtlebot3-fake-node_2.3.7-1.bbappend,True,DEPENDS,python3-catkin-pkg-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,turtlesim,meta-ros2-rolling/recipes-bbappends/turtlesim/turtlesim_%.bbappend,False,DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,turtlesim,meta-ros2-rolling/recipes-bbappends/turtlesim/turtlesim_%.bbappend,False,DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,tuw-geometry,meta-ros2-rolling/recipes-bbappends/tuw-geometry/tuw-geometry_0.1.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,tvm-vendor,meta-ros2-rolling/recipes-bbappends/tvm-vendor/tvm-vendor_0.9.1-3.bbappend,False,DEPENDS,tvm,build_export_depend (target-space gap)
meta-ros2-rolling,ublox-msgs,meta-ros2-rolling/recipes-bbappends/ublox/ublox-msgs_3.0.0-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,python3-numpy-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-generator-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-generator-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-generator-py-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-c-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-fastrtps-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-dgnss-node,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-dgnss-node_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rosidl-typesupport-introspection-cpp-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,ublox-ubx-interfaces,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-ubx-interfaces_0.7.4-1.bbappend,False,ROS_BUILD_DEPENDS,rcl-interfaces,build_export_depend (target-space gap)
meta-ros2-rolling,ublox-ubx-interfaces,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-ubx-interfaces_0.7.4-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-cmake-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,ublox-ubx-interfaces,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-ubx-interfaces_0.7.4-1.bbappend,False,ROS_BUILDTOOL_DEPENDS,rosidl-default-generators-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,ublox-ubx-interfaces,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-ubx-interfaces_0.7.4-1.bbappend,False,ROS_EXPORT_DEPENDS,rcl-interfaces,build_export_depend (re-declared as direct)
meta-ros2-rolling,ublox-ubx-msgs,meta-ros2-rolling/recipes-bbappends/ublox-dgnss/ublox-ubx-msgs_0.7.4-1.bbappend,True,ROS_BUILDTOOL_DEPENDS,rosidl-default-runtime-native,buildtool_export_depend (direct-native gap)
meta-ros2-rolling,udp-msgs,meta-ros2-rolling/recipes-bbappends/udp-msgs/udp-msgs_0.0.5-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-default-runtime,build_export_depend (target-space gap)
meta-ros2-rolling,udp-msgs,meta-ros2-rolling/recipes-bbappends/udp-msgs/udp-msgs_0.0.5-1.bbappend,True,ROS_BUILD_DEPENDS,rosidl-adapter-native,buildtool_export_depend (native tool reached via target recipe)
meta-ros2-rolling,udp-msgs,meta-ros2-rolling/recipes-bbappends/udp-msgs/udp-msgs_0.0.5-1.bbappend,True,ROS_BUILD_DEPENDS,ament-cmake-ros-native,buildtool_export_depend (native tool reached via target recipe)
